144115188120875464,35,female,539,60,10,25,0.5,optimized-by.rubiconproject.com,www.dk-kogebogen.dk,ams1.ib.adnxs.com
144115188122353684,55,female,541,20,20,15,1.0,sporten.tv2.dk,www.dk-kogebogen.dk,nyhederne.tv2.dk
144115188131085949,45,female,382,5,5,0,0.5,www.boliga.dk,googleads.g.doubleclick.net,map.krak.dk
144115188137573899,55,female,504,10,15,5,0.5,eas8.emediate.eu,afe2.specificclick.net,ams1.ib.adnxs.com
144115188139958899,35,female,191,10,5,5,0.5,ams1.ib.adnxs.com,compaq.dk.msn.com,exch-eu.atdmt.com
144115188150050325,55,female,523,10,10,5,0.5,facebook.com,ad.yieldmanager.com,optimized-by.rubiconproject.com
144115188153092265,unknown,female,532,20,20,15,1.0,www.bt.dk,ekstrabladet.dk,googleads.g.doubleclick.net
144115188166358145,15,female,217,15,5,10,1.0,myonlinearcade.com,d5p.de17a.com,facebook.com
144115188175662675,25,female,534,10,30,15,1.5,www.degulesider.dk,eas8.emediate.eu,nyhederne.tv2.dk
144115188185305654,unknown,female,81,5,5,10,2.0,ib.adnxs.com,optimized-by.rubiconproject.com,ams1.ib.adnxs.com
144115188191340214,15,female,346,10,10,5,0.5,ib.adnxs.com,facebook.com,politiken.dk
144115188192958954,unknown,female,365,25,10,20,1.0,anetdk.tradedoubler.com,googleads.g.doubleclick.net,statigr.am
144115188194291719,45,female,534,15,25,20,1.0,www.bt.dk,ekstrabladet.dk,exch-eu.atdmt.com
144115188198945469,45,female,340,5,5,0,0.5,www.degulesider.dk,dinsalgsvagt.adservinginternational.com,afe2.specificclick.net
144115188199501639,25,female,357,5,10,5,0.5,www.endomondo.com,map.krak.dk,www.degulesider.dk
144115188200105299,35,female,504,30,45,60,2.0,www.bt.dk,view.atdmt.com,nyhederne.tv2.dk
144115188200350309,35,female,268,15,10,10,0.5,ekstrabladet.dk,www.krak.dk,afe2.specificclick.net
144115188209001784,35,female,483,5,20,5,1.0,www.dmi.dk,ams1.ib.adnxs.com,googleads.g.doubleclick.net
144115188223412265,35,female,537,10,10,5,0.5,d5p.de17a.com,www.min-mave.dk,ams1.ib.adnxs.com
144115188243100395,45,female,476,35,10,20,0.5,eas8.emediate.eu,fynskemedieradmin.adservinginternational.com,googleads.g.doubleclick.net
144115188249992224,25,female,360,5,5,0,0.5,woman.dk,www.eurowoman.dk,penge.dk
144115188262804759,55,female,265,5,5,0,0.5,ekstrabladet.dk,facebook.com,nyhederne.tv2.dk
144115188263020144,45,female,490,10,20,5,1.0,afe2.specificclick.net,jyllands-posten.dk,politiken.dk
144115188267362164,45,female,290,15,5,5,0.5,view.atdmt.com,afe2.specificclick.net,x2.vindicosuite.com
144115188270284839,unknown,female,543,60,15,45,1.0,googleads.g.doubleclick.net,d5p.de17a.com,www.dba.dk
144115188270481234,45,female,544,40,5,10,0.0,politiken.dk,ams1.ib.adnxs.com,facebook.com
144115188274700284,15,female,421,5,5,0,0.5,www.krak.dk,ad1.emediate.dk,map.krak.dk
144115188275188249,35,female,251,10,20,15,1.5,www.dba.dk,www.trendsales.dk,ams1.ib.adnxs.com
144115188275298289,35,female,275,5,5,0,0.5,fynskemedieradmin.adservinginternational.com,www.dba.dk,www.dmi.dk
144115188277286385,35,female,535,30,40,55,1.5,afe2.specificclick.net,view.atdmt.com,ams1.ib.adnxs.com
144115188282394785,15,female,362,5,5,0,0.5,www.trendsales.dk,roflzone.com,apr.lijit.com
144115188291446805,35,female,509,5,10,5,0.5,www.krak.dk,www.endomondo.com,map.krak.dk
144115188292551915,25,female,527,25,30,35,1.5,ekstrabladet.dk,www.kino.dk,tv2.dk
144115188294944265,55,female,533,15,20,15,1.0,www.bt.dk,ekstrabladet.dk,jyllands-posten.dk
144115188295860645,45,female,318,0,5,0,0.5,packardbell.dk.msn.com,secure-ams.adnxs.com,ams1.ib.adnxs.com
144115188310991794,15,female,503,5,15,5,0.5,ad1.emediate.dk,www.krak.dk,facebook.com
144115188311562724,55,female,528,35,20,35,1.0,eas8.emediate.eu,afe2.specificclick.net,optimized-by.rubiconproject.com
144115188311847289,unknown,female,201,30,5,15,0.5,www.trendsales.dk,ams1.ib.adnxs.com,afe2.specificclick.net
144115188317220394,45,female,502,5,10,5,0.5,googleads.g.doubleclick.net,fynskemedieradmin.adservinginternational.com,www.krak.dk
144115188320151634,15,female,111,20,5,20,1.0,ib.adnxs.com,ams1.ib.adnxs.com,googleads.g.doubleclick.net
144115188320738899,35,female,97,5,5,10,1.5,nyhederne.tv2.dk,e2.emediate.se,www.krak.dk
144115188321360559,15,female,525,25,20,20,1.0,ekstrabladet.dk,politiken.dk,exch-eu.atdmt.com
144115188321618424,45,female,530,20,15,10,0.5,eas8.emediate.eu,afe2.specificclick.net,www.krak.dk
144115188325203904,55,female,453,5,15,5,1.0,www.dk-kogebogen.dk,map.krak.dk,ams1.ib.adnxs.com
144115188328922464,45,female,434,25,25,35,1.5,tv2.dk,sporten.tv2.dk,ekstrabladet.dk
216172782114134835,55,female,530,15,10,10,0.5,www.lauritz.com,www.dmi.dk,vejret.tv2.dk
216172782125120025,25,female,228,15,5,5,0.5,www.dmi.dk,politiken.dk,facebook.com
216172782126423135,55,female,189,5,10,5,1.0,www.dk-kogebogen.dk,nyhederne.tv2.dk,www.krak.dk
216172782130932152,35,female,389,10,20,15,1.0,jyskemedier.adservinginternational.com,sporten.tv2.dk,nyhederne.tv2.dk
216172782130990877,55,female,368,10,15,5,1.0,fynskemedieradmin.adservinginternational.com,googleads.g.doubleclick.net,d5p.de17a.com
216172782133133792,55,female,418,5,5,5,0.5,www.dmi.dk,illvid.dk,www.bt.dk
216172782134386232,55,female,507,5,10,5,0.5,ams1.ib.adnxs.com,tvtid.tv2.dk,nyhederne.tv2.dk
216172782138514652,55,female,244,0,5,0,0.5,www.dmi.dk,sarahlouise.dk,www.seoghoer.dk
216172782138756902,15,female,431,15,20,15,1.0,googleads.g.doubleclick.net,d5p.de17a.com,mail.sol.dk
216172782142999997,45,female,169,0,5,0,0.5,www.dmi.dk,dk.gmads.net,googleads.g.doubleclick.net
216172782155483854,25,female,300,35,10,30,1.0,myonlinearcade.com,d5p.de17a.com,www.trendsales.dk
216172782163437604,35,female,480,35,30,50,1.5,tv2.dk,go.tv2.dk,nyhederne.tv2.dk
216172782164110039,45,female,91,10,10,20,2.5,ekstrabladet.dk,www.bt.dk,tv2.dk
216172782165619986,55,female,527,25,60,65,2.5,politiken.dk,jyllands-posten.dk,www.b.dk
